post_id,url,title,rating,author,published,tags,source,body
13984514,https://pikabu.ru/story/anzhumannya_ot_skufa_s1pilot_13984514,"Анжумання от скуфа, s1pilot",8.0,Graak,2026-05-18T22:13:16+03:00,"[моё],Похудение,Меняемся,Анжуманя,Спорт,Скуфы,Челлендж,Физкультура,Видео,Короткие видео,Длиннопост,Мат",tag:скуф,"Итак, на пост с опросом нашелся один единомышленник, 12 человек ""а мы поржом"" и целых три плюса. Поэтому стартуем. Идея - сделать максимум анжуманий в день, в идеале 110, а вообще пофиг как, пофиг на технику, пофиг на количество подходов - главное сделать какое-то количество сгибаний-разгибаний рук в упоре лёжа. Мне вообще всё равно, можете один раз отжаться, сколько сможете, просто давайте сделаем сообщество чуть-чуть сильнее/выносливее и попробуем толкнуть Евразию куда-нибудь)). Это упражнение, не требующее вообще никакого инвентаря и подготовки. Упал-отжался. Мне просто интересно, что будет, если хотя бы месяц, каждый день, брать объем. Вопрос не в похудении, я слишком люблю кофе с сахаром, колу с градусами и жареное мясо, чтобы создавать дефицит и т.д. Спорта в прошлом практически нет, только тяжёлая физическая работа и домашние занятия - иногда отжимания, иногда гирьки, иногда на спортплощадке уличные тренажёры (пока дети бесятся рядом на качелях). Просили фото сисек - пожалуйста, с чем начинаем (татуировок нет, дети разрисовали аквагримом): Далее фото положений рук и видео, сделал за 4 подхода в течение ~20 минут, видео не по порядку, на одном из них пытался набрать объем просто от пола но словил отказ. Вообще, на этой страной (выбери сам, где ошибка) доске отжиматься сильно сложнее, чем просто от пола. При ~одинаковом положении рук от пола могу сделать +-30 раз, на доске можно словить отказ на 10. На каком-то из видео пытался добрать объем без доски, но отказ дал о себе знать. 1/3 Перейти к видео Перейти к видео Перейти к видео Перейти к видео Сразу оправдываюсь - объемы у меня достаточно большие, делаю в максимальную амплитуду, дальше руки не складываются. В дальнейшем буду пробовать разные положения рук и описывать нагрузку на мышцы, на сегодня трицепс в ахуе, в остальном норм.Но через полчаса всё прошло (странно, большая часть отжиманий была в положениях для загрузки грудных). Если кому интересны параметры доски или моих объемов - отпишитесь в комментариях, рулетка имеется. А доска 77см ( на озоне не ошибётесь) P.S. Если вдруг кто узнал людей или голоса на видео, просьба не деанонить, придет время сам представляюсь и расскажу о себе (если кому-то будет интересно). Кстати, зову единомышленника @Bladedancer2021 , И человека, который окрестил меня дураком @harinata , И человека, который просил фото сисек @partizanik2999"
13956718,https://pikabu.ru/story/a_zabavnyie_u_nikh_byili_multiki_13956718,А забавные у них были  мультики...,7.0,Kuchka70,2026-05-08T21:37:56+03:00,"Контент нейросетей,Мультфильмы,Ретро,Зубная паста,Зубная щетка,Тюбики,Видео,Короткие видео,Повтор",tag:тюбик,Перейти к видео
13778449,https://pikabu.ru/story/faktcheking_tyubika_13778449,Фактчекинг Тюбика,,CharlieWalikota,2026-03-13T07:31:49+03:00,"Поэт,Третьяков,Тюбики,Факты,Фактчекинг,Песня,Занудство,Гитара,Длиннопост",tag:тюбик,"О чём речь? Как председатель клуба зануд, и по совместительству зав.сектором фактчекинга, просто обязан был чекнуть даты. С датой все гуд. Неувязочка вот : ""А ЗА СПИНОЮ ВОЛГА И МАТЬ С ОТЦОМ СТОЯЛИ У КРЫЛЬЦА*. Конечно, можно сказать, что это просто поэзия, но чекать так уж до конца. Ок, ладно, стояли когда провожали, а сейчас он в Бресте, допустим. Вначале было слово, а после было — дело. Вначале был приказ, а следом — бой. Вначале было слово, и в трубке прохрипело: «Высотку удержать любой ценой!» ________________ ""НАСТОЯТЕЛЬНО СОВЕТУЮ ПОМЕНЯТЬ НА - ЦЕНОЙ ЛЮБОЙ ________________ Любой ценой, и значит — лишь так и не иначе. Что за цена, — не нужно объяснять. Вначале было слово, и Бог теперь назначит, Кому на смерть за Родину стоять. Ну вот и танки в поле, и тут мне стало страшно: Ведь жизнь кончалась этой высотой. Но только вдруг я понял, что жизнь — не так уж важно, А важно — то, что сзади, за тобой. А сзади берег Волги, жена и сын Андрейка, И мать с отцом стояли у крыльца… Был бой не очень долгим: что танкам трехлинейка И семь гранат на двадцать три бойца! Ах, сколько нас тем летом осталось на высотках, Собой прикрывших Родину свою. Но нам уже об этом никто не скажет в сводках, Ведь мы погибли в первом же бою. Еще Гастелло Коля не поднял самолета И пропасть отделяла от весны, Еще не лег Матросов на жало пулемета, — Была среда, четвертый день войны… Была среда, четвертый день войны… Таки да. Виктор жидoв не любит, ну ладно, я ж про достоверность. Распространенное выражение. Берегите гениев, люди. По пятерочке на каждый погон.... Уже шестерки в ход пошли. Желаю дожить без болезней до тузов маршала. https://yandex.ru/video/touch/preview/6086183000717604803"
13498742,https://pikabu.ru/story/ocherednaya_zhestokaya_byekki_vyidavila_tyubika_do_kontsa_i_raduetsya_razbitomu_serdtsu_v_predvkushenii_betabaksera_13498742,Очередная жестокая Бэкки выдавила тюбика до конца и радуется разбитому сердцу в предвкушении бетабаксера,,user6855793,2025-12-14T13:59:17+03:00,"[моё],Грустный юмор,Скриншот,X (Twitter),Комментарии,Тюбики,Сердце,Игра слов",tag:тюбик,
13216133,https://pikabu.ru/story/neznanie_yazyika_ne_osvobozhdaet_ot_posledstviy_13216133,Незнание языка не освобождает от последствий,356.0,alogach,2025-09-24T16:37:36+03:00,"Юмор,Клей,Геморрой,Картинка с текстом,Тюбики,Повтор",tag:тюбик,
13139312,https://pikabu.ru/story/i_takoe_byivaet_13139312,И такое бывает,2281.0,xengg,2025-09-01T21:58:49+03:00,"Душ,Юмор,Ванна,Короткие видео,Ванная,Вертикальное видео,Сомнительные лайфхаки,Лайфхак,Плитка,Видео,Реферальная ссылка,Тюбики,Реклама,Смекалка,Душевая лейка",tag:тюбик,Перейти к видео на Али
12748484,https://pikabu.ru/story/nishchebrodstvo_ili_razumnaya_yekonomiya_12748484,Нищебродство или разумная экономия?,52.0,odnirashody,2025-05-21T09:04:21+03:00,"[моё],Тюбики,Экономия,Цены,Нищеброд,Зубная паста,Скриншот,Повтор",tag:тюбик,Мой пост про три дешевые зубные пасты с составом как в дорогих.
12688791,https://pikabu.ru/story/taki_nuzhnaya_prisposoba_12688791,Таки нужная приспособа,7.0,Kuchka70,2025-05-05T18:15:37+03:00,"Тюбики,Зубная паста,Ванная,Приспособление,Видео,Вертикальное видео,Короткие видео",tag:тюбик,Перейти к видео
12505495,https://pikabu.ru/story/tipyi_kosmodesov_12505495,Типы космодесов,26.0,,2025-03-18T19:42:24+03:00,"[моё],Тюбики,Масик,Скуфы,Warhammer 40k,Wh humor,Картинка с текстом",tag:тюбик,
12273067,https://pikabu.ru/story/pastodavilka_12273067,Пастодавилка,10.0,user7408521,2025-01-19T18:34:23+03:00,"Зубная паста,Приспособление,Китайские товары,AliExpress,Дозатор,Тюбики,Вертикальное видео,Видео,Короткие видео",tag:тюбик,Перейти к видео Найдено на AliExpress
12173375,https://pikabu.ru/story/kosmicheskaya_eda_v_tyubikakh__realno_sedobno_i_udobno_alternativa_turisticheskomu_pitaniyu_vyizhivalovo_12173375,КОСМИЧЕСКАЯ ЕДА В ТЮБИКАХ - Реально съедобно и удобно? Альтернатива туристическому питанию?! [Выживалово],0.0,neKotneMurkot,2024-12-24T14:35:00+03:00,"RUTUBE,Выживалово (Youtube-канал),Тюбики,Космическая еда,Видео",tag:тюбик,
12154752,https://pikabu.ru/story/opredelyaem_tyi_masik_ili_chechik_12154752,Определяем: Ты масик или чечик?,,sekstasy,2024-12-19T14:44:20+03:00,"[моё],Отношения,Масик,Тюбики,Альфонс,Муж,Мужчины и женщины,Мужчины,Идеальный мужчина,Война полов,Скуфы,Жена,Мнение,Длиннопост,Кот",tag:тюбик,"Если вы тоже стали чаще слышать незнакомые слова и считаете себя старым — выдыхайте . Собрала и оформила для вас подборку со сленгом, который нынче доносится из каждого утюга Давайте распространим этот пост-подсказку среди таких же как и мы 😂 *** Секреты яркой сексуальной жизни – только на моем канале СЕКСТАЗИ ( @sekstasy )! Я – сексолог, и я открою вам то, о чём другие молчат. Подписывайтесь и получите доступ к эксклюзивным знаниям!"
2024,https://pikabu.ru/story/bitva_za_paratsetomol_2024_12145417,Битва за парацетомол (2024),,Ky4epaBblu.rycb,2024-12-17T05:04:29+03:00,"[моё],Щавель,Персики,Ракушки,Сигма,KFC,Убежище,Пудж,Плакса,Кондиция,Пикабу,На коленях,Палитра,Кондиционер,Парацетамол,Ещкере,Трансформеры,Барабулька,Имба,Альтушки,Тюбики,Видео,Длиннопост",tag:тюбик,"Глава 1: ""Щавель, мешочек и тайна Абаюнды"" Перейти к видео Глава 2: ""Пещера Скибиди и секрет босса КФС"" Перейти к видео Глава 3: ""Турнир Вайба и победа Хомяка"" Перейти к видео"
12096784,https://pikabu.ru/story/khitryushka_12096784,Хитрюшка,197.0,Wildwildworld,2024-12-04T11:54:20+03:00,"Скриншот,ADME,Сыр,Тюбики",tag:тюбик,
12002205,https://pikabu.ru/story/tyi_na_kogo_iz_chego_tyubik_pastu_davish_12002205,"Ты на кого (из чего), тюбик, пасту давишь?!",6.0,STLee,2024-11-09T02:46:23+03:00,"Вертикальное видео,Зубная паста,Тюбики,Крышки,Видео",tag:тюбик,Перейти к видео
11850079,https://pikabu.ru/story/novyiy_sotrudnik_11850079,Новый сотрудник,6934.0,,2024-09-27T10:08:25+03:00,"Комиксы,Herta Burbe,Грустный юмор,Тюбики,Пенсия,Отдел кадров,Сотрудники,Перевел сам",tag:тюбик,Автор: Herta Burbe
11839837,https://pikabu.ru/story/vyizhimatel_tyubikov_dlya_tekh_kogo_besit_kogda_v_tyubike_chtoto_ostaetsya_11839837,"Выжиматель тюбиков. Для тех, кого бесит, когда в тюбике что-то остается",0.0,NashelNaMP,2024-09-24T12:23:00+03:00,"Выжимание,Тюбики,Полезное,Экономия,Лайфхак,Telegram (ссылка)",tag:тюбик,На Али На Яндекс Маркет Подпишись на ТГ Канал!
11536303,https://pikabu.ru/story/nishchebrodstvo_ili_razumnaya_yekonomiya_11536303,Нищебродство или разумная экономия?,516.0,odnirashody,2024-06-23T09:42:07+03:00,"[моё],Тюбики,Экономия,Нищеброд,Цены,Скриншот",tag:тюбик,"Еще больше про экономию в моем блоге "" Одни расходы ""."
11401095,https://pikabu.ru/story/a_vyi_kakoy_tip_11401095,А Вы какой тип?,,Arslaan,2024-05-10T10:28:07+03:00,"Сленг,Скуфы,Юмор,Тюбики,Видео,Вертикальное видео",tag:тюбик,Перейти к видео
11387843,https://pikabu.ru/story/pro_razmeryi_11387843,Про размеры,10.0,TuxoTyT,2024-05-06T10:30:35+03:00,"[моё],Пальцы,Мизинец,Ладонь,Маленький размер,Тюбики,Крем,Профит,Истории из жизни,Длиннопост",tag:тюбик,"Выковыривала сегодня остатки крема из тюбика Боро Плюс. Как всегда, отрезала наконечник, соскребла что было со стенок и дна, намазала пяточки. Но на руки не хватило. Гляжу в сопло тюбика, а там крема ещё добрый сантиметр имеется. Только отверстие узкое 7 мм, нужно чем-то протолкнуть. Попробовала мизинцем и... получилось! К слову, не сказать, чтобы пальцы у меня были особо тонкими, кольца размера 16,5 ношу. Но ладошка, да, маленькая, перчатки в основном детские для 8-10-леток беру, у взрослых длина пальцев не подходит. Из удобств: рука пролезает почти во все стеклянные банки с едой 😄. Спичечный коробок для сравнения"
11246844,https://pikabu.ru/story/ostatki_11246844,Остатки,,mehipox,2024-03-21T09:59:39+03:00,"[моё],Вещи,Тюбики,Экономия,Текст",tag:тюбик,"Флаконы из которых мы выдавливаем пасту или крем рано или поздно заканчиваются. И наступает тот самый момент, когда вы давите, а ничего не выходит. И уже пора выкидывать. Но если перед тем как выбрасывать, вы разрежете тюбик, то офигеете от того как много содержимого еще осталось размазанным по стенкам. И выходит, что если сгрести десяток таких использованных флаконов и собрать из них остатки, то ими можно было бы наполнить новый флакон. Нужно ли придумывать новый дизайн тюбиков, чтобы выдавливать все до капли или забить и выбрасывать без всяких переживаний? Как вы поступаете?"
10370261,https://pikabu.ru/story/eveline_budte_vyi_proklyatyi_10370261,"Eveline, будьте вы прокляты",,DELETED,2023-06-17T18:32:20+03:00,"[моё],Тюбики,Упаковка",tag:тюбик,
10357470,https://pikabu.ru/story/gde_nayti_tyubika_10357470,Где найти тюбика?,,JanaJana00112233,2023-06-14T02:22:53+03:00,"Тюбики,Помогите найти,Текст",tag:тюбик,"хочу найти тюбика, мои закончились хелп подскажите места"
9831001,https://pikabu.ru/story/yekh_tyubik_9831001,"Эх, Тюбик!",,Borislav207,2023-01-09T19:51:06+03:00,"Шансон,Рифма,Тюбики,Комментарии на Пикабу,Скриншот",tag:тюбик,#comment_261085113
7688215,https://pikabu.ru/story/novyiy_kaverok_7688215,НОВЫЙ КАВЕРОК,,Skyfox91,2020-09-01T15:37:11+03:00,"[моё],Краш,Кавер,YouTube,Видео",tag:краш,https://www.youtube.com/watch?v=sL_QbzLRAyY
7602721,https://pikabu.ru/story/krashit_brauzer_ot_reklamyi_7602721,Крашит браузер от рекламы,,MaestroA,2020-07-22T23:44:48+03:00,"[моё],Баг,Краш,Текст",tag:краш,"Аларм! При скролинге крашит браузер, именно на рекламе, пока крутит только от билетов на концерт. Возможно проблемы в самом сервисе на котором работает плагин рекламы power by Bodoza или что там не успел разглядеть) что делать?) @moderator @Techsupport"
7545635,https://pikabu.ru/story/15letniy_syin_lukashenko_poyavilsya_na_parade_v_moskve_i_teper_myisli_vsekh_devushek_seti_lish_o_nyom_7545635,"15-летний сын Лукашенко появился на параде в Москве, и теперь мысли всех девушек Сети лишь о нём",,socseti2007,2020-06-25T22:01:59+03:00,"Александр Лукашенко,Белорусы,Краш,TikTok,Видео,Длиннопост",tag:краш,"Соцсети уже полны девочек-подростков, которые пакуют чемоданы для поездки в Белоруссию. Визит президента Белоруссии Александра Лукашенко ещё надолго запомнится пользовательницам ""Твиттера"", но совсем не по политическим причинам. Дело в том, что с собой белорусский лидер привёз сына — 15-летнего Колю, который мгновенно привлёк всеобщее внимание. Стоило девочкам увидеть его профиль на Параде Победы, и теперь их мысли занимает только новый кумир. Перейти к видео В TikTok пользовательницы принялись делать ролики со своим новым ""крашем"" (то есть объектом любви), всячески признаваясь ему в симпатии. Такие ролики набирают миллионы просмотров, а в комментариях не пройти от восторженных криков. Не отстали от тиктокеров и девочки из ""Твиттера"", которые сходят с ума от красоты Коли. Пользовательницы рады, что славянам теперь есть чем ответить Западу, ведь прошлым ""крашем"" всего ""Твиттера"" был Бэррон Трамп, сын американского президента Дональда Трампа. Хочу жарить с ним картошку😍 крестина Снимите про него фильм уже хочу нагетсы Окей, я почти целый день молчала, но теперь я скажу: Коля Лукашенко — краш, и всё тут drmkchv Хоть Колю заметили в соцсетях только что, мальчик на самом деле уже давно посещает с отцом торжественные мероприятия. Непонятно, почему белорусский лидер отдаёт предпочтение третьему и внебрачному сыну, но девочки из ""Твиттера"" и не думают жаловаться. Ведь Коля — настоящий белорусский принц. Но он не только красивый — парень учится игре на фортепьяно (и даже выступает на телевидении), а также занимается спортом. Среди всех видов Коля выделяет хоккей, лыжи и биатлон. https://life.ru/p/1331210"
7517722,https://pikabu.ru/story/poletalblin_7517722,"Полетал,Блин",9.0,lotop,2020-06-13T15:22:38+03:00,"[моё],Скала Киселева,Краснодарский край,Краш,Видео",tag:краш,Отменили режим самоизоляции. Решил полетать на новеньком квадрокоптере dji mini Перейти к видео
7489155,https://pikabu.ru/story/v_seti_poyavilis_oboi_kotoryie_vyivodyat_iz_stroya_androidsmartfonyi_7489155,"В Сети появились обои, которые выводят из строя Android-смартфоны",58.0,Adabi,2020-06-01T09:35:39+03:00,"Длиннопост,Android,Краш,Баг,Смартфон,Информационная безопасность,Видео",tag:краш,"Ни в коем случае не устанавливайте их на фон. В Сети появилось множество сообщений о фоновом изображении, которое «ломает» Android-смартфоны. Это на первый взгляд совершенно обычная картинка, которая при установке на рабочий стол выводит гаджет из строя — экран начинает постоянно включаться и выключаться, причём не помогает даже перезагрузка. Вот как это происходит. Картинкой поделился авторитетный инсайдер Ice Universe , который предостерёг пользователей от её использования в качестве обоев рабочего стола. Особенно это касается владельцев устройств Samsung, хотя проблема встречается и на моделях других производителей, в том числе Nokia, Xiaomi и OnePlus. Специалисты портала 9to5Google провели несколько тестов с этим изображением и пришли к выводу, что картинка не содержит в себе вируса — всё дело в её цветовой гамме. По умолчанию операционная система Android настроена на отображение sRGB-цветов, однако картинка использует RGB-гамму. И если Android 11 автоматически преобразует неподдерживаемое цветовое пространство, то в Android 10 этого не предусмотрено. Именно поэтому на устройствах со свежей ОС картина устанавливается на фон без проблем. Получается, «сломать» смартфон могут и любые другие изображения в RGB-гамме. Обезвредить картинку можно любым редактированием — просто внесите какие-то изменения и пересохраните её. Если же вы уже установили RGB-изображение на фон и столкнулись с проблемой беспорядочного включения экрана, то вам необходимо удалить файл картинки, загрузившись в безопасном режиме, или сбросить устройство до заводских настроек. Источник"
7433702,https://pikabu.ru/story/medved_rvyot_losya_kopter_upal_v_reku_7433702,Медведь рвёт лося. Коптер упал в реку,,rebel29,2020-05-08T16:27:31+03:00,"[моё],Медведи,Квадрокоптер,Дрон,Краш,Бульк,Видео",tag:краш,
7282173,https://pikabu.ru/story/magiya_ili_znanie_psikhologii__7282173,Магия или знание психологии :),385.0,Vdesyatke,2020-03-11T13:39:43+03:00,"[моё],Психология,Юмор,Отношения,Краш,Фокус,Магия,Молодость,Дозор,Мат,Текст",tag:краш,"Когда я учился в школе, в старших классах пришёл к нам какой-то местный самарский режиссёр, и предложил всем желающим юношам и девушкам поучиться у него на курсах актёрского мастерства. Всем было интересно, записались человек 30. По факту он провёл всего два занятия и исчез, хз почему, я его потом в телеке увидел через несколько лет, то есть жив, но забросил курсы. На первом же занятии он сломал нам мозг, как казалось тогда, натуральной магией. Мы сначала пообщались, поиграли в какие-то групповые игры типа ""Крокодила"", поржали над его режиссёрскими историями. А потом он нам говорит: - Я могу внушать мысли на расстоянии. Я сейчас выберу из вас одного человека, внушаемого, он выйдет в коридор, вы выберете кого-то из группы, этот человек зайдёт, я ему внушу, что он должен пожать руку нужному человеку, и он пожмёт руку этому человеку. Выбирает какую-то девушку, она выходит. Мы совместно выбираем какого-то парня. Зовём девушку. Она входит, минуту слушает свои мысли, потом уверенно подходит к этому парню и жмёт ему руку. Восторг, ор, обвинения девушки в сговоре с режиссёром :) Дядечка повторяет фокус. Снова выгоняем эту девушку, и режиссёр предлагает ""заказать"" того же парня, чтобы её запутать - не будет же она два раза подряд выбирать одного и того же. Зовём девушку. Она входит, минуту слушает свои мысли, потом уверенно подходит к этому парню и жмёт ему руку. Восторг, ор, обвинения девушки в сговоре с режиссёром :) В третий раз фокус не удался, режиссёр оправдывается тем, что у него батарейка подсела, энергозатратно это, мысли на расстоянии передавать в чужую голову. Прошло лет 20. Читаю где-то, что в компании, когда все смеются, каждый смотрит на объект своей влюблённости (как сейчас модно говорить, краш). И, бац, мозаика складывается у меня в голове. Режиссёр понаблюдал за нами во время групповых игр, вычислил девушку, наиболее безответно влюблённую в парня. Девушка была не самая симпатичная, замкнутая, сидит тихо в углу, а парень - высокий и красивый, сын какого-то самарского бандита-банкира (дело было в начале 90-х), сидит в первом ряду в центре компании лидеров. Дальше было дело техники - убедить нас, что это мы выбрали этого парня в качестве объекта рукопожатия. Девушка заходит в аудиторию, смотрит на группу. С неё снята всякая ответственность, все зажимы, кому она пожмёт руку? Правильно, парню, в которого она безответно влюблена!) Когда она ещё сможет к нему прикоснуться и вообще обратить на себя внимание?) Тот же самый эффект можно наблюдать в фильме ""Приключения Шурика"" про экзамен. Главные герои, парень и девушка, вроде бы только познакомились, но Шурик откуда-то знает расположение предметов в квартире. Лида, предположив, что он умеет читать мысли, предлагает провести эксперимент: Шурику нужно зайти в комнату и сделать то, что мысленно прикажет ему Лида. Шурик заходит, видит перед собой ""хорошую девушку Лиду"", делает три уверенных шага и целует её :) У меня был в жизни такой же забавный момент :) Была такая ночная игра ""Дозор"", гонять по ночному городу на машинах, искать коды и выполнять забавные задания. И вот в одной тематической игре по Штирлицу команда организаторов ""освоила"" заброшенный 4-этажный санаторий. В несколько комнат посадили ""агентов"", на дверях сделали надписи ""Кальтенбруннер"", ""Мюллер"" и т.д. Легенда такая - Штирлицу нужно за кратчайшее время с ""бегунком"" пройти все кабинеты, выполнить все задания, и в конце получить код, который является паролем к ""закрытию"" задания. Мы втроём разделяемся и начинаем проходить кабинеты, передавая друг другу листочек с ""бегунком"". Я вбегаю в кабинет с нарисованной маркером табличкой ""Ева Браун"", а там за столом в халате медсестры (поверх осенней одежды, так что не подумайте) сидит неземной красоты милая голубоглазая блондинка примерно 18 лет. Она мне с порога говорит с наигранным высокомерием: - Чтобы пройти мой тест, вы должны удивить меня. Не знаю как, вы должны сами придумать. Да ладно!!!)))) Искра, буря, и что там ещё - делаю три шага, и начинаю целовать её. Без понятия, как у девушек мозг работает, но в общем вместо того чтоб дать мне по роже, она меня секунд 10 целует в ответ, потом в полном ахуе севшим голосом говорит ""д-д-давайте обходной лист"" и подписывает :) Мои сокомандники, заглянувшие в дверь, ржут как кони :) Наша команда поставила рекорд скорости прохождения этого задания :) PS: у неё был парень, мажор какой-то :)"
7242745,https://pikabu.ru/story/kogda_v_ocherednoy_raz_podnyali_proekt_7242745,Когда в очередной раз подняли проект,0.0,codermax,2020-02-20T16:56:20+03:00,"IT,Краш,IT юмор,Видео",tag:краш,
7129719,https://pikabu.ru/story/lagi_gta_v_na_moshchnom_pk_7129719,Лаги GTA V на мощном ПК,,DavidMafia,2019-12-26T20:49:18+03:00,"[моё],Компьютер,Игровой ПК,GTA 5,Rockstar,Краш,Текст",tag:краш,"Что в игре, что в меню бывают жёсткие фризы, как решить, какие есть варианты ? CPU : intel i7-9700K в разгоне 5.2Ггц GPU : ROG STRIX 2070 Super Advanced RAM: HyperX Kingston 16GB (2x8) Win10 на M2 ssd, игра на обычном SSD"
6877844,https://pikabu.ru/story/moy_pervyiy_krash_6877844,Мой первый краш,2.0,Crutchineer,2019-08-18T20:47:37+03:00,"[моё],Радиоуправляемые модели,Радиоуправляемая машина,Машина,Электроника,Краш,Длиннопост,Картинки,История",tag:краш,"История случилась со мной совсем недавно, когда я купил себе новенькую RC машину TERMINATOR L969 2WD, вот так она выглядит ( картинка из интернета) Как вы знаете, погода в Москве сейчас пасмурная, в основном дождливая, но запустить и протестировать этот монстр-трак очень хотелось, так как о такой красотке машине мечтал с детства) Вышел на полянку у дома и дал газ в пол, рассекая глубокие лужи, пытаясь дрифтить и выжимая все силы из этого монстр-трака. Впечатлений было море, но воды в машине оказалось еще больше, поэтому через какое-то время прямо из-под корпуса начал выходить плотный серый дым. Немного опешив ожидая фейерверк , решил подъехать к себе и выключить ее, но она перестала слушать управление и рванула в обратную сторону. Машина уперлась в куст, к этому моменту уже ощущался сильный едкий запах, думал, что рванет аккумулятор, но я все-таки успел его вытащить. Придя домой просушил всё феном, разобрал. По итогу имеем как минимум два сгоревших мосфета, более менее живой аккумулятор и несколько занимательных часов ремонта. Контроллер после просушки: (Фиолетовым отмечены мосфеты, крайние - сгорели, видно, что изолента тоже подгорела) Контроллер после разборки (Уже снял сгоревшие транзисторы) Сгоревший мосфет собственной персоной Дорогие пикабушники, никогда не запускайте радиоуправляемые модели в дождливую погоду, если не уверены во влагостойкости вашего аппарата! ПыСы: Фоткал на пульт управления, так что простите за качество. Замотал изолентой для защиты от влаги, но, как видите, не помогло :( Краш мой - тег моё"
6517679,https://pikabu.ru/story/passivnaya_zashchita_poezda_6517679,Пассивная защита поезда.,181.0,Konstruktor6,2019-02-19T16:23:10+03:00,"Железная дорога,Длиннопост,Краш,Поезд",tag:краш,"Казалось бы всё отлично,кабина цела,локомотивная бригада в порядке),но что с вагонами?А если бы поезд был пассажирский?Для ограничения при аварии ускорений и усилий на конструкцию нужны деформируемые элементы. На основании европейского стандарта EN 15227:2008+А1:2010, используя с ним одинаковые базовые принципы обеспечения пассивной безопасности железнодорожного подвижного состава для пассажирских перевозок, основанные на применении аварийных крэш-систем для ограничения при аварийном столкновении продольных ускорений единиц подвижного состава и усилий на их конструкцию был принят ГОСТ 32410-2013. Крэш-системы аварийные железнодорожного подвижного состава для пассажирских перевозок. Европейского стандарт. Наш ГОСТ,оставили два сценария.) Для Сименса в Ласточке, (да и в Сапсане)проблем не возникло,деформируемый крэш-модуль, головная и промежуточная сцепки с невозвратно-деформируемыми элементами. Нашим конструкторам для прохождения сценариев понадобились дополнительные краш-буфера.) Поезд один и тот же(он единственный),вопрос-в чём разница?"
6501522,https://pikabu.ru/story/krash_ios_pri_vvode_pyati_defisov_6501522,Краш iOS при вводе пяти дефисов,,Glamych,2019-02-13T09:33:34+03:00,"iOS,Баг,Дефис,Ошибка,Краш,Текст,iPhone",tag:краш,Ставите пять символов дефиса подряд в любом поле для ввода текста и система подвисает и уходит в ребут. Пруф - https://twitter.com/JosieNatorie/status/1095380638092480513
6413873,https://pikabu.ru/story/rubilovo_na_avtoderbi_kak_vam_car_derby_6413873,"Рубилово на авто-дерби, как вам? car derby",20.0,Dimonmolodechno,2019-01-09T15:14:14+03:00,"[моё],Авто,Дерби,Гонки,Авария,ДТП,Краш,Fail,Машина,Видео",tag:краш,"Автобои на выживание - самое брутальное автомобильное шоу! Специально подготовленные машины, бесстрашные пилоты и арена без правил. Победитель - единственный оставшийся на ходу."
6412976,https://pikabu.ru/story/uronili_pikabu_6412976,Уронили Pikabu,,bigbrothertv,2019-01-09T08:46:36+03:00,"Без рейтинга,Пикабу,Краш",tag:краш,Сегодня ночью уронили наш Pikabu Всем надежных серваков и не забывайте делать копии важных данных ! )))
6334996,https://pikabu.ru/story/krash_i_gonki_vozvrashchayutsya_6334996,Краш и гонки возвращаются!,51.0,TrackThugga,2018-12-07T07:16:01+03:00,"Краш,Crash Bandicoot,Race,Видео",tag:краш,
6217924,https://pikabu.ru/story/moyshchik_razbil_gle_coupe_6217924,Мойщик разбил GLE coupe,540.0,DELETED,2018-10-15T13:38:58+03:00,"[моё],Происшествие,Краш,ДТП,Автомойка,Мерседес,Видео,Длиннопост",tag:краш,"Сегодняшнее утро оказалось не очень удачным для мойщика в ТЦ Горбушкин Двор. Mercedes Benz GLE coupe вылетел со второго этажа парковки и приземлился на крышу. По данным СМИ в машине на тот момент находилось 3 человека. Как думаю я, мойщик решил обкатать новенький аппарат с друганами (сама мойка находится на 1 этаже парковки) и немного перефарсил, не справился с табуном кобыл под капотом и, пробив ограждение, показал российский ""Форсаж. Токийский дрифт"""
6141350,https://pikabu.ru/story/krashnulsya_sayt_6141350,Крашнулся сайт,,BogusCristal,2018-09-07T17:19:09+03:00,"[моё],Сайт,Краш",tag:краш,"Недавно делая копию сайта, столкнулся с такой проблемой... Но это ничего, скоро сайт будет поправлен."
6082622,https://pikabu.ru/story/gryazyuchka_maximum_destruction_6082622,Грязючка (MAXIMUM DESTRUCTION),7.0,Spoilyou,2018-08-10T02:05:44+03:00,"Redneck rampage,Rednecks,Реднек,Джип,Авария,Краш,Видео",tag:краш,
5889004,https://pikabu.ru/story/krashitsya_khrom_pri_dobavlenii_kartinki_v_kommentakh_s_androida_5889004,Крашится Хром при добавлении картинки в комментах с Андроида,1.0,TogashiYuuta,2018-05-06T15:27:31+03:00,"[моё],Хром,Приложение на Android,Краш,Текст,Без рейтинга",tag:краш,"У всех так? С Андроид-телефона если пытаться добавить картинку в комментариях - Хром вылетает с ошибкой, прикрепить пикчу не дает."
